"ID ACTIVO","NUMERO ETIQUETA",ESTADO,"VALOR UNITARIO","FECHA ADQUISICION",CATEGORIA,"DESCRIPCION CATEGORIA",MARCA,PLACAS,"NÚMERO MOTOR",SERIE,MODELO,COLOR,"DESCRIPCION BIEN","ID DEPENDENCIA",DEPENDENCIA
28157,2011000476,ALTA,694.99,4/28/11,549,OTROS EQUIPOS DE TRANSPORTE,APACHE,,,,,,TRICICLO,4219,DIRECCION GENERAL DE TURISMO
28158,349984,ALTA,19845,5/25/09,549,OTROS EQUIPOS DE TRANSPORTE,HONDA,RSY32,208H72581,LWBPCJ1FX91001832,2009,PLATA,MOTOCICLETA,4309,DIRECCION DE DESARROLLO URBANO Y ECOLOGIA
28159,160245,ALTA,18600,5/12/02,549,OTROS EQUIPOS DE TRANSPORTE,YAMAHA,,5RD-200929,ME1FE13C622200929,2002,BLANCO,MOTOCICLETA RX 100,1302,UNIDAD DE INSPECCION Y VIGILANCIA
28160,369934,ALTA,115768,1/6/10,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,O224,KL650AEA66526,JKAKLEE18ADA30563,2010,AZUL/BLANCO,MOTOCICLETA KLR 650,3101,COORDINACION ADMINISTRATIVA
28161,369950,ALTA,115768,1/6/10,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,O222,KL650AEA66531,JKAKLEE17ADA30568,2010,AZUL/BLANCO,MOTOCICLETA KLR 650,3101,COORDINACION ADMINISTRATIVA
28162,369969,ALTA,115768,1/6/10,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,O221,KL650AEA66585,JKAKLEE19ADA30622,2010,AZUL/BLANCO,MOTOCICLETA KLR 650,3101,COORDINACION ADMINISTRATIVA
28163,370053,ALTA,115768,1/6/10,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,O210,KL650AEA66586,JKAKLEE10ADA30623,2010,AZUL/BLANCO,MOTOCICLETA KLR 650,3101,COORDINACION ADMINISTRATIVA
28164,2011001217,ALTA,129500,9/14/11,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,460,KL650AEA74333,JKAKLEE10BDA38173,2011,BLANCO/AZUL,MOTOCICLETA KLR 650,3101,COORDINACION ADMINISTRATIVA
28165,2011001222,ALTA,129500,9/14/11,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,465,KL650AEA70878,JKAKLEE17BDA34718,2011,BLANCO/AZUL,MOTOCICLETA KLR 650,3101,COORDINACION ADMINISTRATIVA
28166,2011001226,ALTA,129500,9/14/11,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,469,KL650AEA74334,JKAKLEE12BDA38174,2011,BLANCO/AZUL,MOTOCICLETA KLR 650,3101,COORDINACION ADMINISTRATIVA
28167,2012003501,ALTA,153700,6/12/12,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,M-473,KL650AEA77757,JKAKLEE1XCDA41597,2012,BLANCO/AZUL,MOTOCICLETA KLR 650,3101,COORDINACION ADMINISTRATIVA
28168,299790,ALTA,109488.99,11/28/08,549,OTROS EQUIPOS DE TRANSPORTE,HONDA,POL0408,RC50E-2420898,JH2RC50608K420249,2008,AZUL GRIS,MOTOCICLETA CRUCERO VT750CA,3112,SUBDIRECCION OPERATIVA
28168,299790,ALTA,109488.99,11/28/08,549,OTROS EQUIPOS DE TRANSPORTE,HONDA,POL0408,RC50E-2420898,JH2RC50608K420249,2008,AZUL GRIS,MOTOCICLETA CRUCERO VT750CA,3112,SUBDIRECCION OPERATIVA
28169,299995,ALTA,109488.99,11/28/08,549,OTROS EQUIPOS DE TRANSPORTE,HONDA,POL0426,RC50E-2410118,JH2RC50668K410082,2008,AZUL GRIS,MOTOCICLETA CRUCERO VT750CA,3112,SUBDIRECCION OPERATIVA
28169,299995,ALTA,109488.99,11/28/08,549,OTROS EQUIPOS DE TRANSPORTE,HONDA,POL0426,RC50E-2410118,JH2RC50668K410082,2008,AZUL GRIS,MOTOCICLETA CRUCERO VT750CA,3112,SUBDIRECCION OPERATIVA
28174,290149,ALTA,95000,7/31/08,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,319,EX500AE342259,JKAENVC189A211327,2009,AZUL,MOTOCICLETA VULCAN 500 LTD,2104,UNIDAD DE BIENES MUNICIPALES
28175,290238,ALTA,95000,7/31/08,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,326,EX500AE342341,JKAENVC159A211415,2009,AZUL,MOTOCICLETA VULCAN 500 LTD,3112,SUBDIRECCION OPERATIVA
28175,290238,ALTA,95000,7/31/08,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,326,EX500AE342341,JKAENVC159A211415,2009,AZUL,MOTOCICLETA VULCAN 500 LTD,3112,SUBDIRECCION OPERATIVA
28176,290289,ALTA,95000,7/31/08,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,331,EX500AE342099,JKAENVC139A211204,2009,AZUL,MOTOCICLETA VULCAN 500 LTD,3112,SUBDIRECCION OPERATIVA
28176,290289,ALTA,95000,7/31/08,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,331,EX500AE342099,JKAENVC139A211204,2009,AZUL,MOTOCICLETA VULCAN 500 LTD,3112,SUBDIRECCION OPERATIVA
28177,290319,ALTA,95000,7/31/08,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,334,EX500AE342049,JKAENVC119A211184,2009,AZUL,MOTOCICLETA VULCAN 500 LTD,3112,SUBDIRECCION OPERATIVA
28177,290319,ALTA,95000,7/31/08,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,334,EX500AE342049,JKAENVC119A211184,2009,AZUL,MOTOCICLETA VULCAN 500 LTD,3112,SUBDIRECCION OPERATIVA
28178,290351,ALTA,95000,7/31/08,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,338,EX500AE342248,JKAENVC179A211318,2009,AZUL,MOTOCICLETA VULCAN 500 LTD,3112,SUBDIRECCION OPERATIVA
28178,290351,ALTA,95000,7/31/08,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,338,EX500AE342248,JKAENVC179A211318,2009,AZUL,MOTOCICLETA VULCAN 500 LTD,3112,SUBDIRECCION OPERATIVA
28179,290424,ALTA,95000,7/31/08,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,364,EX500AE342374,JKAENVC149A211406,2009,AZUL,MOTOCICLETA VULCAN 500 LTD,3112,SUBDIRECCION OPERATIVA
28179,290424,ALTA,95000,7/31/08,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,364,EX500AE342374,JKAENVC149A211406,2009,AZUL,MOTOCICLETA VULCAN 500 LTD,3112,SUBDIRECCION OPERATIVA
28180,290491,ALTA,95000,7/31/08,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,371,EX500AE342423,JKAENVC1X9A211457,2009,AZUL,MOTOCICLETA VULCAN 500 LTD,3112,SUBDIRECCION OPERATIVA
28180,290491,ALTA,95000,7/31/08,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,371,EX500AE342423,JKAENVC1X9A211457,2009,AZUL,MOTOCICLETA VULCAN 500 LTD,3112,SUBDIRECCION OPERATIVA
29847,2013006203,ALTA,205700,1/7/13,541,VEHICULOS Y EQUIPO TERRESTRE,NISSAN,UC27827,KA24603624A,3N6DD21T1DK029691,2013,BLANCO,PICK UP,4521,U DE CONSERVACION Y MANTENIMIENTO DE INFRAESTRUCTURA MPAL
29848,2013006204,ALTA,217600,1/7/13,541,VEHICULOS Y EQUIPO TERRESTRE,NISSAN,UC30092,KA24613133A,3N6DD23T4DK048247,2013,BLANCO,PICK UP DOBLE CABINA,1302,UNIDAD DE INSPECCION Y VIGILANCIA
29853,201468694,ALTA,1096200,2/4/14,541,VEHICULOS Y EQUIPO TERRESTRE,INTERNATIONAL,,466HM2U2205391,3HAMMAAR8EL029163,2014,,CAMION RECOLECTOR,4602,SINDICATURA DE COSTA RICA
29889,268151,ALTA,0,4/11/13,549,OTROS EQUIPOS DE TRANSPORTE,HONDA,,,JH2MC13246K100182,2003,NEGRO,MOTOCICLETA,3112,SUBDIRECCION OPERATIVA
29889,268151,ALTA,0,4/11/13,549,OTROS EQUIPOS DE TRANSPORTE,HONDA,,,JH2MC13246K100182,2003,NEGRO,MOTOCICLETA,3112,SUBDIRECCION OPERATIVA
29890,268143,ALTA,0,4/11/13,549,OTROS EQUIPOS DE TRANSPORTE,HONDA,,,JH2MC13226K100164,2005,NEGRO,MOTOCICLETA,3112,SUBDIRECCION OPERATIVA
29890,268143,ALTA,0,4/11/13,549,OTROS EQUIPOS DE TRANSPORTE,HONDA,,,JH2MC13226K100164,2005,NEGRO,MOTOCICLETA,3112,SUBDIRECCION OPERATIVA
29891,59064,ALTA,0,1/30/93,549,OTROS EQUIPOS DE TRANSPORTE,KOMATSU,,,13920,D155A-1,BLANCO,TRACTOR,4521,U DE CONSERVACION Y MANTENIMIENTO DE INFRAESTRUCTURA MPAL
29897,228222,ALTA,0,4/11/13,541,VEHICULOS Y EQUIPO TERRESTRE,DOGE,-,-,5N648885,2005,BLANCO,UNIDAD STRATUS,2104,UNIDAD DE BIENES MUNICIPALES
29898,228133,ALTA,0,4/11/13,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,-,-,3FTEF18W65MA19532,2005,BLANCO,PICK UP,2104,UNIDAD DE BIENES MUNICIPALES
29899,228079,ALTA,0,4/11/13,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,-,-,1GCEC14VX5Z312998,2005,BLANCO,PICK UP,2104,UNIDAD DE BIENES MUNICIPALES
30334,201530334,ALTA,8850,3/25/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCAS CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30334,201530334,ALTA,8850,3/25/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCAS CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30335,201530335,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30335,201530335,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30336,201530336,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30336,201530336,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30337,201530337,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30337,201530337,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30338,201530338,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30338,201530338,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30339,201530339,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30339,201530339,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30340,201530340,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30340,201530340,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30341,201530341,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30341,201530341,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30342,201530342,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30342,201530342,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30343,201530343,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30343,201530343,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30344,201530344,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30344,201530344,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30345,201530345,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30345,201530345,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30346,201530346,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BALNCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30346,201530346,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BALNCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30347,201530347,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30347,201530347,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30348,201530348,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30348,201530348,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30349,201530349,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30349,201530349,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30350,201530350,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30350,201530350,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30351,201530351,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30351,201530351,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30352,201530352,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30352,201530352,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30353,201530353,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30353,201530353,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30354,201530354,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30354,201530354,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30355,201530355,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30355,201530355,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30356,201530356,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30356,201530356,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30357,201530357,ALTA,8850,5/28/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30357,201530357,ALTA,8850,5/28/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30358,201530358,ALTA,8850,5/28/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCO CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30358,201530358,ALTA,8850,5/28/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10105E+11,,BLANCO CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30359,201530359,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30359,201530359,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCA CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30360,201530360,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCO CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30360,201530360,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+11,,BLANCO CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
30361,201530361,ALTA,8850,3/18/15,541,VEHICULOS Y EQUIPO TERRESTRE,ALUBIKE,.,.,3.10106E+12,,BLANCO CON ROJO,BICICLETA ALUBIKE XTA RXPERT ROD. 29 CON 24 VELOCIDADES DE ALUMINIO,3109,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO
